file,mode,noise,K,rho,cost,rmse,success,slack,sigma,solve_ms,sse,reach_time,reach_hit
run_adaptive_rho_K040_rho0.7_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed009.npz,adaptive_rho,0.005,40.0,0.7,0.10128280960616609,0.05165633657123979,1.0,0.13030308505476534,2.5663762700914994e-07,694.3451071654757,0.025424688762250347,164.0,1.0
run_adaptive_rho_K040_rho0.8_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,40.0,0.8,0.06939972712672836,0.03903244931968046,0.0,0.22391028877104488,2.6609920161647264e-07,829.8875326659376,0.0286675886614016,600.0,0.0
run_adaptive_rho_K040_rho0.8_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,40.0,0.8,0.08947246157412952,0.04668687531778375,0.0,0.027481236154855978,4.5389564460447965e-07,727.8531218326922,0.04429494550434775,600.0,0.0
run_adaptive_rho_K040_rho0.8_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.005,40.0,0.8,0.08615900591615476,0.04282823368652242,0.0,0.12740270603675458,2.3586709357729993e-07,749.1904180007017,0.05380294089253305,600.0,0.0
run_adaptive_rho_K040_rho0.8_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.005,40.0,0.8,0.08912395450598125,0.044985187864865266,0.0,0.03539001278413377,2.523152650881606e-07,782.2073993346809,0.02065335614368782,600.0,0.0
run_adaptive_rho_K040_rho0.8_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.005,40.0,0.8,0.07677628485250773,0.04078785750471314,1.0,0.09551947747151388,2.424084036863888e-07,893.1138993329174,0.042243701708326004,299.0,1.0
run_adaptive_rho_K040_rho0.8_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed005.npz,adaptive_rho,0.005,40.0,0.8,0.08719018830537348,0.047501077149948785,0.0,0.14763325151773157,2.2155242394191877e-07,674.2806088349122,0.020846978622713504,600.0,0.0
run_adaptive_rho_K040_rho0.8_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed006.npz,adaptive_rho,0.005,40.0,0.8,0.0947930189755649,0.04778897345870592,0.0,0.028232956034744856,2.354914623372799e-07,767.7339249990958,0.021058719679004943,600.0,0.0
run_adaptive_rho_K040_rho0.8_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed007.npz,adaptive_rho,0.005,40.0,0.8,0.06934676320298093,0.0372550499404236,0.0,0.022522983345244108,4.378558494933408e-07,967.6917756654439,0.01810617543581898,600.0,0.0
run_adaptive_rho_K040_rho0.8_noise0.005_Kmin40_Kmax300_Kstep1_gmin1e-06_seed008.npz,adaptive_rho,0.005,40.0,0.8,0.06798780168685381,0.03626510651246838,1.0,0.05856630867562608,5.163367364110634e-07,805.289007500202,0.03257228537989373,219.0,1.0
