K,sigma_mk_min_median,sigma_mk_min_p10,sigma_mk_min_p90,sigma_mk_min_min,sigma_mk_min_max,cost_median,cost_p10,cost_p90,cost_min,cost_max,solve_mean_median,solve_mean_p10,solve_mean_p90,solve_mean_min,solve_mean_max,K_opt_mean_median,K_opt_mean_p10,K_opt_mean_p90,K_opt_mean_min,K_opt_mean_max,rmse_median,rmse_p10,rmse_p90,rmse_min,rmse_max,ISE_median,ISE_p10,ISE_p90,ISE_min,ISE_max,IAE_median,IAE_p10,IAE_p90,IAE_min,IAE_max,slack_max_median,slack_max_p10,slack_max_p90,slack_max_min,slack_max_max,solver_opt_rate_median,solver_opt_rate_p10,solver_opt_rate_p90,solver_opt_rate_min,solver_opt_rate_max
525,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,118.05628313682973,116.83820687048137,119.2743594031781,116.53368780389428,119.57887846976519,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
530,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,118.26108129695058,117.21263445541263,119.30952813848853,116.95052274502814,119.57163984887302,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
535,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.66712259640917,114.28808390675113,119.04616128606722,113.69332423433661,119.64092095848173,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
540,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.02564257895574,114.63029171852395,119.42099343938753,114.031454003416,120.01983115449548,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
545,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.05490831052884,114.35531025705859,119.7545063639991,113.68041074369103,120.42940587736666,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
550,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.89280374906957,114.53812249936163,119.24748499877751,113.94945218693465,119.8361553112045,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
555,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.94873966742307,114.68946874234825,119.20801059249789,114.12465101107955,119.77282832376659,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
560,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.4542994541116,115.48794233659282,119.42065657163039,114.99635305721313,119.91224585101008,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
565,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.57769130636007,116.0346706667915,119.12071194592863,115.64891550689936,119.50646710582078,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
570,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.77223764453083,116.29177655745298,119.25269873160869,115.92166128568351,119.62281400337815,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
575,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.84555764542893,114.94970790157095,118.7414073892869,114.47574546560645,119.2153698252514,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
580,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.93270001094788,114.97482991870493,118.89057010319084,114.48536239564419,119.38003762625158,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
585,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.26318424707279,113.6413117009215,118.88505679322407,112.98584356438369,119.54052492976189,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
590,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.48199848923832,115.77991251368076,119.18408446479589,115.35439101979136,119.60960595868528,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
595,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.6748371985741,116.19992883736268,119.14974555978552,115.83120174705982,119.51847265008837,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
600,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.601544696372,116.17828027671203,119.02480911603197,115.82246417179704,119.38062522094697,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
605,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.79314921237528,116.21030022390187,119.3759982008487,115.81458797678351,119.77171044796705,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
610,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.90328667731956,116.55152353877202,119.2550498158671,116.21358275413513,119.59299060050398,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
615,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.7248548483476,116.08737068157643,119.36233901511878,115.67799963988364,119.77171005681157,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
620,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.83222190476954,114.71082015894353,118.95362365059555,114.18046972248703,119.48397408705205,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
625,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.00524078682065,114.892658110708,119.1178234629333,114.36451244167984,119.64596913196146,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
630,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.93320494610816,114.9837631219998,118.88264677021652,114.49640266597271,119.37000722624362,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
635,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.3127712579444,114.00800137687474,118.61754113901407,113.43180890660733,119.19373360928148,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
640,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.39514973619953,114.11309372307733,118.67720574932173,113.54257971979678,119.24771975260228,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
645,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.69964415580034,114.43585811182857,120.96343019977212,113.61991160083562,121.77937671076506,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
650,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.212938235607,114.8384281839244,119.58744828728959,114.24480067100376,120.18107580021024,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
655,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.87628866173327,114.18863441608846,119.56394290737808,113.51672085467726,120.23585646878928,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
660,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.34729553572834,115.57889958284795,119.11569148860872,115.13680059462786,119.55779047682881,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
665,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.23601524485275,115.54668171843514,118.92534877127036,115.12434833683074,119.34768215287477,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
670,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.84199818968773,116.66797405481339,119.01602232456207,116.3744680210948,119.30952835828066,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
675,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.86408741725609,116.69802728435025,119.03014755016193,116.40651225112379,119.32166258338839,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
680,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.97483654692769,116.69393455982208,119.2557385340333,116.37370906304568,119.5759640308097,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
685,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,124.28028544876724,120.31642193067819,128.2441489668563,119.32545605115592,129.23511484637856,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
690,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,121.15131015889347,119.57045998983085,122.73216032795608,119.1752474475652,123.12737287022173,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
695,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,116.16544308606535,113.74222950730473,118.58865666482598,113.13642611261457,119.19446005951613,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
700,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,117.43251241743565,115.93580853939056,118.92921629548073,115.5616325698793,119.303392264992,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
